id,author,title,periodical,year,number,month,date,pages,note,place
lysyakov_eshoodn_1937,"Лысяков, П.","Еще одна книга, утвержденная Наркомпросом (А. Лурье «По Индии»)","Детская литература",1937,12,NA,NA,38-40,NA,отечественная
rakhtanov_gosudar_1937,"Рахтанов, И.","Государство Солнца (Н. Смирнов «Государство Солнца»)","Детская литература",1937,12,NA,NA,11-15,NA,отечественная
shklovsky_otipe_1937,"Шкловский, В.","О типе издания (А.С.Пушкин «Капитанская дочка»)","Детская литература",1937,12,NA,NA,2-7,NA,отечественная
sorokin_odnaiz_1937,"Сорокин, В.","Один из многих (А. Зорич «Один из многих»)","Детская литература",1937,12,NA,NA,35-37,NA,отечественная
weigelin_letchik_1937,"Вейгелин, К. Е.","Летчик-испытатель (Джимми Коллинз «Летчик-испытатель»)","Детская литература",1937,12,NA,NA,34-35,NA,отечественная
zuzmer_naglubi_1937,"Цузмер, М.","На глубине километра (В. Биби «На глубине километра»)","Детская литература",1937,12,NA,NA,28,NA,отечественная
gorky_esheogr_1937,"Горький, М.","Еще о грамотности","Детская литература",1937,14,NA,NA,11-12,NA,отечественная
gorky_izstati_1937,"Горький, М.","Из статьи «Человек, уши которого заткнуты ватой»","Детская литература",1937,14,NA,NA,13-14,NA,отечественная
mikhelson_tekhnik_1937,"Михельсон, С.","«Техника — молодежи» за 1937 год","Детская литература",1937,14,NA,NA,28-32,NA,отечественная
narkevich_goluboi_1937,"Наркевич, А.","Голубой берег (Ю. Тушкан и М. Лоскутов «Голубой берег»)","Детская литература",1937,14,NA,NA,23-27,NA,отечественная
derman_letnie_1937,"Дерман, А.","Летние дни (К. Паустовский «Летние дни»)","Детская литература",1937,15,NA,NA,8-9,NA,отечественная
gornfeldepshtein_ulenshp_1937,"Горнфельд, А. ; Эпштейн А.","Уленшпигель (Шарль де Костер «Тиль Уленшпигель»)","Детская литература",1937,15,NA,NA,2-7,NA,отечественная
melnikov_modeli_1937,"Мельников, И.","Модели для всех возрастов (А. Абрамов «Десять моделей»)","Детская литература",1937,15,NA,NA,14-17,NA,отечественная
plotnitskaya_zateini_1937,"Плотницкая, Е.","Затейник (Журнал «Затейник» №№ 3-6 за 1937 г.)","Детская литература",1937,15,NA,NA,28-32,NA,отечественная
samoylov_vgorah_1937,"Самойлов, В.","В горах Сихотэ-Алиня (В. Арсеньев «В горах Сихотэ-Алиня»)","Детская литература",1937,15,NA,NA,18-21,NA,отечественная
tager_kniga_1937,"Тагер, Е.","«Книга за книгой» в 1937 году","Детская литература",1937,15,NA,NA,10-13,NA,отечественная
virginskiy_otvorch_1937,"Виргинский, В.","О «творческих методах» Н.Н.Шпанова","Детская литература",1937,15,NA,NA,21-27,NA,отечественная
ad_mark_1937,"{А. Д.}","Марк Твен","Детская литература",1937,16,NA,NA,41-42,NA,отечественная
albychev_fotogra_1937,"Албычев, П.","Фотография для школьника (Д. Бунимович «Фотография для школьника»)","Детская литература",1937,16,NA,NA,28-30,NA,отечественная
begak_pesn_1937,"Бегак, Б.","Песнь о Куэльпоре (Л.Ошанин «Песнь о Куэльпоре»)","Детская литература",1937,16,NA,NA,20-22,NA,отечественная
bulatov_samodel_1937,"Булатов, Н.","Самодельный полевой телефон (А. Дмитриев «Самодельный полевой телефон»)","Детская литература",1937,16,NA,NA,26-28,NA,отечественная
georgieva_proizve_1937,"Георгиева, А.","Произведения Герцена — юным читателям. [К задачам Детгиза]","Детская литература",1937,16,NA,NA,2-10,NA,отечественная
kanischev_kniga_1937,"Канищев, М.","Книга о Циолковском (Я. Перельман «Циолковский»)","Детская литература",1937,16,NA,NA,23-26,NA,отечественная
lebedev_istoria_1937,"Лебедев, В.","История часов (Гр. Григорьев, Г.Поповский «История часов»)","Детская литература",1937,16,NA,NA,30-32,NA,отечественная
mayakovskaya_kratkie_1937,"Маяковская, Л.","Краткие биографические сведения о В. Маяковском  и его детских стихах","Детская литература",1937,16,NA,NA,37-40,NA,отечественная
